Transaction_ID,Customer_ID,Purchase_Date,Age,Gender,City,Employment,Monthly_Income,Purchase_Amount,Installments,Monthly_Installment,Remaining_Installments,Total_Remaining_Balance,Category,Store Name,Channel,Active_Contracts,DTI_Ratio,Delay_Days,Status,SIMAH_Status
TX00886,C0118,2025-11-23,56,Female,Riyadh,Employed,18167,2070,4,517.5,1,316,electronics,General Store,In-Store,3,0.078,0,Paid on time,Not Reported
TX00887,C0711,2024-08-22,21,Male,Al-Ahsa,Student,9983,2316,4,579,0,0,Beauty,Nice One,App,1,0.058,0,Paid on time,Not Reported
TX00888,C0068,2025-02-25,63,Female,Riyadh,Employed,22916,4340,4,1085,0,0,Furniture,Home Centre,App,2,0.067,0,Paid on time,Not Reported
TX00889,C0466,2024-03-17,47,Female,Dhahran,Employed,19007,2202,4,550.5,0,0,Electronics,General Store,Web,3,0.076,0,Paid on time,Not Reported
TX00890,C0728,2025-11-24,49,Female,Jeddah,Unemployed,2406,700,3,175,1,175,Fashion,Centerpoint,App,4,0.634,120,Late,Delayed (Reported)
TX00891,C0651,2025-03-04,34,Male,Hail,Employed,9254,1659,4,414.75,0,0,Electronics,General Store,App,2,0.093,0,Paid on time,Not Reported
TX00892,C0040,2025-10-23,26,Female,Dammam,Employed,4033,583,3,145.75,0,0,Fashion,Centerpoint,App,4,0.371,0,Paid on time,Not Reported
TX00893,C0741,2025-04-07,25,Female,Jeddah,Employed,10895,317,4,79.25,0,0,Fashion,Mango,App,4,0.131,0,Paid on time,Not Reported
TX00894,C0322,2025-11-08,28,Female,Yanbu,Employed,13292,3860,4,965,1,106.25,electronics,General Store,App,3,0.14,0,Paid on time,Not Reported
TX00895,C0441,2024-08-24,28,Male,Jeddah,Employed,8078,2575,4,643.75,0,0,Beauty,Sephora,App,1,0.08,0,Paid on time,Not Reported
TX00896,C0607,2025-11-18,24,Male,Riyadh,Student,7484,527,4,131.75,1,202,Fashion,Dior,App,4,0.198,0,Paid on time,Not Reported
TX00897,C0295,2024-04-15,36,Male,Riyadh_City,Self-employed,6726,1848,4,462,0,0,Furniture,Abyat,Web,3,0.202,0,Paid on time,Not Reported
TX00898,C0157,2025-12-11,29,Male,Mecca,Unemployed,2593,293,3,73.25,2,137.5,Fashion,Herm�s,App,7,1.07,101,Late,Delayed (Reported)
TX00899,C0728,2024-02-28,49,Female,Jeddah,Unemployed,2326,604,3,151,0,0,Fashion,Centerpoint,App,3,0.452,133,Missed,Delayed (Reported)
TX00900,C0101,2025-09-08,32,Female,Dammam,Employed,15981,1055,4,263.75,0,0,Travel,Saudia Airlines,App,4,0.101,0,Paid on time,Not Reported
TX00901,C0774,2025-04-28,54,Female,Abha,Self-employed,18010,2607,4,651.75,0,0,electronics,General Store,In-Store,4,0.111,0,Paid on time,Not Reported
TX00902,C0304,2025-02-22,63,Male,Riyadh_City,Employed,14038,2636,4,659,0,0,Travel,Almosafer,App,7,0.239,71,Late,Delayed (Reported)
TX00903,C0589,2025-08,41,Male,Al-Ahsa,Employed,16191,414,4,103.5,0,0,Electronics,General Store,App,4,0.09,0,Paid on time,Not Reported
TX00904,C0740,2024-11-24,62,Male,Mecca,Employed,18783,3987,4,996.75,0,0,Travel,Almosafer,In-Store,2,0.077,0,Paid on time,Not Reported
TX00905,C0348,2024-04-01,18,Male,Riyadh,Student,12836,2332,4,583,0,0,Fashion,Zara,Web,1,0.045,0,Paid on time,Not Reported
TX00906,C0421,2025-06-11,42,Male,Dhahran,Employed,10154,1262,3,315.5,0,0,travel,Almosafer,App,4,0.164,0,Paid on time,Not Reported
TX00907,C0429,2024-03-28,64,Male,Al Khobar,Employed,24515,3512,4,878,0,0,Electronics,General Store,App,4,0.091,0,Paid on time,Not Reported
TX00908,C0300,2024-03-10,47,Male,Riyadh,Employed,20619,765,4,191.25,0,0,Electronics,General Store,App,3,0.053,0,Paid on time,Not Reported
TX00909,C0744,2024-11-03,44,Male,Hail,Self-employed,17481,4324,4,1081,0,0,electronics,General Store,Web,4,0.139,0,Paid on time,Not Reported
TX00910,C0678,2025-11-05,56,Female,Abha,Employed,14804,1350,4,337.5,1,590.5,furniture,Midas,Web,2,0.053,0,Paid on time,Not Reported
TX00911,C0735,2025-11-13,24,Female,Riyadh,Student,17917,4940,4,1235,1,467.5,Beauty,Sephora,App,7,0.22,186,Late,Defaulted (Blacklisted)
TX00912,C0616,2024-12-27,60,Female,Dammam,Self-employed,15883,1295,4,323.75,0,0,Furniture,Home Centre,App,2,0.049,0,Paid on time,Not Reported
TX00913,C0675,2025-07-21,48,Male,Hail,Employed,22316,3973,4,993.25,0,0,Furniture,Midas,App,5,0.125,157,Missed,Delayed (Reported)
TX00914,C0061,2024-03-04,21,Male,Al Khobar,Student,5953,1373,4,343.25,0,0,Groceries,Danube,Web,2,0.133,0,Paid on time,Not Reported
TX00915,C0693,2025-02-07,65,Female,Riyadh,Employed,20202,3042,4,760.5,0,0,Electronics,General Store,App,2,0.06,0,Paid on time,Not Reported
TX00916,C0694,2025-04-15,42,Female,Yanbu,Employed,13765,1536,4,384,0,0,electronics,General Store,App,5,0.159,60,Missed,Delayed (Reported)
TX00917,C0197,2024-11-22,57,Male,RIYADH,Employed,13196,3600,4,900,0,0,fashion,Dior,App,4,0.171,0,Paid on time,Not Reported
TX00918,C0480,2024-08-23,37,Male,Al-Kharj,Unemployed,2118,420,3,105,0,0,Electronics,General Store,App,2,0.262,0,Paid on time,Not Reported
TX00919,C0725,2024-04-27,36,Female,Abha,Employed,19939,2519,4,629.75,0,0,Furniture,Home Centre,App,2,0.054,0,Paid on time,Not Reported
TX00920,C0296,2024-08-05,46,Female,Buraidah,Employed,24690,864,4,216,0,0,furniture,IKEA,App,1,0.009,0,Paid on time,Not Reported
TX00921,C0442,2024-04-26,22,Male,Riyadh,Student,17686,3983,3,995.75,0,0,Groceries,Carrefour,App,4,0.133,0,Paid on time,Not Reported
TX00922,C0621,2024-03-08,21,Male,Arar,Student,10834,2982,4,745.5,0,0,Fashion,Herm�s,App,4,0.193,0,Paid on time,Not Reported
TX00923,C0723,2025-04-02,51,Male,Mecca,Self-employed,9120,2585,3,646.25,0,0,Beauty,Nice One,App,6,0.318,132,Missed,Delayed (Reported)
TX00924,C0423,2025-11-17,58,Male,Jeddah,Employed,24502,1226,4,306.5,1,1073.5,travel,flynas,App,3,0.049,0,Paid on time,Not Reported
TX00925,C0110,2025-03-10,55,Female,Jeddah,Employed,16405,3008,4,752,0,0,electronics,General Store,App,3,0.101,0,Paid on time,Not Reported
TX00926,C0491,2025-09-18,39,Male,Dammam,Self-employed,8153,2169,4,542.25,0,0,Electronics,General Store,App,3,0.177,0,Paid on time,Not Reported
TX00927,C0688,2024-11-08,57,Female,Al Khobar,Employed,13784,356,4,89,0,0,electronics,General Store,App,1,0.006,0,Paid on time,Not Reported
TX00928,C0261,2025-11-19,37,Female,riyadh,Employed,16753,3520,4,880,1,169.75,travel,Saudia Airlines,App,4,0.133,0,Paid on time,Not Reported
TX00929,C0528,2025-11-09,40,Female,Dhahran,Employed,11338,1369,4,342.25,1,431.75,Beauty,Boots,App,4,0.149,0,Paid on time,Not Reported
TX00930,C0733,2025-04-06,47,Female,Mecca,Employed,20052,1832,3,458,0,0,Travel,Almosafer,App,3,0.068,0,Paid on time,Not Reported
TX00931,C0563,2024-07-17,22,Female,Jeddah,Student,13545,1590,3,397.5,0,0,Groceries,Othaim Markets,App,4,0.129,0,Paid on time,Not Reported
TX00932,C0412,2024-06-23,29,Female,Dammam,Self-employed,16406,237,4,59.25,0,0,Electronics,General Store,App,5,0.113,91,Late,Delayed (Reported)
TX00933,C0107,2025-01-02,63,Male,Al-Ahsa,Employed,22578,1915,4,478.75,0,0,Electronics,General Store,App,7,0.141,192,Missed,Defaulted (Blacklisted)
TX00934,C0574,2024-12-22,29,Male,Jeddah,Employed,9741,1691,4,422.75,0,0,Electronics,General Store,App,4,0.182,0,Paid on time,Not Reported
TX00935,C0285,2025-03-21,30,Female,Jeddah,Employed,9591,1976,4,494,0,0,electronics,General Store,App,3,0.145,0,Paid on time,Not Reported
TX00936,C0447,2025-11-24,19,Male,Jeddah,Student,5161,1454,3,363.5,1,251.5,groceries,Carrefour,App,5,0.419,75,Late,Delayed (Reported)
TX00937,C0310,2025-03-24,24,Female,Jeddah,Student,15494,4367,4,1091.75,0,0,Fashion,Zara,Web,6,0.216,204,Missed,Defaulted (Blacklisted)
TX00938,C0076,2025-05-06,21,Female,Jeddah,Student,8667,356,3,89,0,0,Dining,Maestro Pizza,App,3,0.114,0,Paid on time,Not Reported
TX00939,C0118,2025-11-12,56,Female,Riyadh,Employed,13367,3468,4,867,1,387.5,Travel,Almosafer,App,5,0.2,0,Paid on time,Not Reported
TX00940,C0329,2025-06-05,37,Male,Medina,Employed,19708,1896,4,474,0,0,furniture,Midas,Web,2,0.047,0,Paid on time,Not Reported
TX00941,C0118,2025-11-01,56,Female,Riyadh_City,Employed,20215,2032,4,508,1,1086.25,electronics,General Store,Web,7,0.159,178,Late,Delayed (Reported)
TX00942,C0222,2025-07-20,65,Male,Dammam,Employed,20581,2262,4,565.5,0,0,Electronics,General Store,App,2,0.049,0,Paid on time,Not Reported
TX00943,C0474,2025-03-02,25,Male,Jeddah,Employed,8819,2366,4,591.5,0,0,Electronics,General Store,In-Store,6,0.322,62,Late,Delayed (Reported)
TX00944,C0532,2025-03-16,60,Female,Jeddah,Unemployed,1129,336,3,84,0,0,Fashion,Chanel,App,4,1.27,81,Late,Delayed (Reported)
TX00945,C0442,2025-03-03,22,Male,Riyadh,Student,11377,299,4,74.75,0,0,Groceries,Panda,App,7,0.244,0,Paid on time,Not Reported
TX00946,C0573,2024-02-24,33,Female,Al-Ahsa,Employed,13539,1926,4,481.5,0,0,Furniture,Midas,App,3,0.102,0,Paid on time,Not Reported
TX00947,C0486,2024-04-10,64,Male,Abha,Self-employed,10719,689,3,172.25,0,0,Electronics,General Store,In-Store,5,0.184,0,Paid on time,Not Reported
TX00948,C0160,2025-11-26,29,Female,Hail,Employed,7192,2049,4,512.25,1,326.25,Beauty,Faces,App,6,0.384,60,Missed,Delayed (Reported)
TX00949,C0350,2025-08-10,24,Female,Al-Baha,Student,6908,1323,4,330.75,0,0,Fashion,Fendi,Web,4,0.243,0,Paid on time,Not Reported
TX00950,C0669,2024-11-23,47,Male,Medina,Employed,19405,2404,4,601,0,0,Fashion,H&M,In-Store,4,0.101,0,Paid on time,Not Reported
TX00951,C0680,2025-03-02,26,Female,Riyadh,Employed,4291,982,4,245.5,0,0,Fashion,Namshi,App,4,0.372,0,Paid on time,Not Reported
TX00952,C0647,2024-08-10,58,Male,Jeddah,Unemployed,1547,327,3,81.75,0,0,Fashion,Centerpoint,Web,5,1.216,182,Missed,Defaulted (Blacklisted)
TX00953,C0214,2024-08-24,39,Male,Riyadh_City,Employed,14641,730,3,182.5,0,0,Furniture,Home Centre,App,1,0.012,0,Paid on time,Not Reported
TX00954,C0595,2024-05-21,47,Male,Mecca,Unemployed,2943,510,3,127.5,0,0,groceries,Carrefour,App,5,0.655,44,Late,Delayed (Reported)
TX00955,C0233,2025-04-01,27,Male,Al Khobar,Employed,12878,2435,3,608.75,0,0,Groceries,Danube,App,4,0.152,0,Paid on time,Not Reported
TX00956,C0583,2025-04-25,19,Male,Mecca,Student,19777,1898,4,474.5,0,0,Electronics,General Store,App,3,0.069,0,Paid on time,Not Reported
TX00957,C0182,2025-08-15,47,Male,Al-Ahsa,Employed,16660,2726,4,681.5,0,0,Electronics,General Store,Web,3,0.095,0,Paid on time,Not Reported
TX00958,C0240,2025-08-15,52,Male,Mecca,Employed,16035,4761,4,1190.25,0,0,Electronics,General Store,App,5,0.186,0,Paid on time,Not Reported
TX00959,C0482,2025-04-21,49,Male,Al Khobar,Employed,20209,718,4,179.5,0,0,furniture,Abyat,In-Store,7,0.142,138,Missed,Delayed (Reported)
TX00960,C0109,2025-04-06,65,Male,Mecca,Employed,15396,2822,4,705.5,0,0,Furniture,Home Centre,App,4,0.134,0,Paid on time,Not Reported
TX00961,C0006,2024-04-06,64,Male,Jeddah,Employed,17755,1677,4,419.25,0,0,Electronics,General Store,App,1,0.024,0,Paid on time,Not Reported
TX00962,C0057,2024-09-18,28,Male,Mecca,Employed,7556,2578,4,644.5,0,0,electronics,General Store,App,1,0.085,0,Paid on time,Not Reported
TX00963,C0054,2025-02-17,21,Male,Jazan,Student,19833,2567,4,641.75,0,0,fashion,Dior,Web,5,0.123,183,Missed,Defaulted (Blacklisted)
TX00964,C0305,2025-03-07,32,Male,Dammam,Employed,12781,3867,4,966.75,0,0,Beauty,Nice One,App,5,0.216,40,Missed,Delayed (Reported)
TX00965,C0469,2025-08-15,55,Female,Dammam,Self-employed,12688,2397,4,599.25,0,0,Electronics,General Store,App,2,0.083,0,Paid on time,Not Reported
TX00966,C0472,2024-02-28,33,Male,Abha,Employed,9159,2874,4,718.5,0,0,Electronics,General Store,Web,3,0.177,0,Paid on time,Not Reported
TX00967,C0759,2024-08-01,18,Male,Dhahran,Student,18400,3462,4,865.5,0,0,Electronics,General Store,App,1,0.047,0,Paid on time,Not Reported
TX00968,C0441,2024-05-16,28,Male,Jeddah,Employed,3122,956,4,239,0,0,Beauty,Nice One,App,4,0.509,191,Late,Defaulted (Blacklisted)
TX00969,C0212,2025-04-09,33,Female,Medina,Employed,13401,1559,4,389.75,0,0,Furniture,Abyat,App,3,0.096,0,Paid on time,Not Reported
TX00970,C0125,2024-04-26,62,Female,Mecca,Employed,15643,288,4,72,0,0,Furniture,Abyat,App,1,0.005,0,Paid on time,Not Reported
TX00971,C0614,2025-11-10,32,Female,Riyadh,Self-employed,5893,863,4,215.75,1,211.75,electronics,General Store,App,5,0.342,177,Late,Delayed (Reported)
TX00972,C0373,2025-11-01,57,Female,Medina,Employed,19368,3738,4,934.5,1,233.75,Fashion,Mango,App,6,0.164,88,Missed,Delayed (Reported)
TX00973,C0027,2025-04-28,49,Male,Abha,Employed,21796,2816,4,704,0,0,groceries,Panda,Web,3,0.074,0,Paid on time,Not Reported
TX00974,C0239,2025-12-22,64,Female,Mecca,Employed,16282,4343,4,1085.75,2,1134.5,Electronics,General Store,App,7,0.233,164,Missed,Delayed (Reported)
TX00975,C0303,2025-11-16,36,Female,Mecca,Employed,12507,3271,3,817.75,1,332.25,travel,Almosafer,In-Store,6,0.245,44,Late,Delayed (Reported)
TX00976,C0174,2025-11-12,56,Female,Riyadh_City,Self-employed,17756,3605,4,901.25,1,509.5,Fashion,Fendi,App,4,0.127,0,Paid on time,Not Reported
TX00977,C0797,2025-04-03,39,Female,Riyadh  ,Employed,13136,3199,4,799.75,0,0,Furniture,IKEA,App,2,0.095,0,Paid on time,Not Reported
TX00978,C0450,2025-08-18,60,Female,Dhahran,Employed,21145,2232,4,558,0,0,Furniture,Midas,App,7,0.154,202,Late,Defaulted (Blacklisted)
TX00979,C0242,2024-01-15,19,Female,Mecca,Employed,12222,3496,4,874,0,0,electronics,General Store,App,4,0.182,0,Paid on time,Not Reported
TX00980,C0371,2025-09-03,23,Female,Medina,Student,15742,1622,4,405.5,0,0,Electronics,General Store,App,5,0.14,105,Missed,Delayed (Reported)
TX00981,C0061,2025-12-14,21,Male,Al Khobar,Student,15136,939,4,234.75,2,309,Fashion,Zara,In-Store,6,0.164,176,Late,Delayed (Reported)
TX00982,C0055,2025-05-24,29,Male,Dammam,Employed,6641,723,4,180.75,0,0,Electronics,General Store,App,4,0.23,0,Paid on time,Not Reported
TX00983,C0537,2024-10-05,57,Male,Al-Kharj,Self-employed,6715,573,4,143.25,0,0,Travel,flyadeal,App,5,0.289,150,Missed,Delayed (Reported)
TX00984,C0722,2025-08-16,50,Female,Jeddah,Employed,19466,3875,4,968.75,0,0,Electronics,General Store,App,7,0.188,193,Late,Defaulted (Blacklisted)
TX00985,C0083,2025-08-23,27,Male,Riyadh_City,Self-employed,4154,1419,3,354.75,0,0,Electronics,General Store,App,5,0.519,200,Missed,Defaulted (Blacklisted)
TX00986,C0139,2025-08-14,27,Male,Dammam,Employed,4821,1483,4,370.75,0,0,Fashion,Namshi,Web,3,0.264,0,Paid on time,Not Reported
TX00987,C0271,2024-06-24,19,Male,Riyadh,Student,13212,1022,4,255.5,0,0,fashion,Namshi,App,2,0.053,0,Paid on time,Not Reported
TX00988,C0339,2025-01-19,64,Female,Dammam,Self-employed,15300,253,3,63.25,0,0,dining,Albaik,App,6,0.151,69,Late,Delayed (Reported)
TX00989,C0491,2024-02-10,39,Male,Dammam,Self-employed,6273,1528,4,382,0,0,travel,Saudia Airlines,Web,5,0.348,41,Missed,Delayed (Reported)
TX00990,C0689,2024-06-05,63,Female,Medina,Employed,16222,3854,4,963.5,0,0,Electronics,General Store,App,3,0.115,0,Paid on time,Not Reported
TX00991,C0171,2024-04-10,65,Male,Al-Ahsa,Unemployed,1297,374,3,93.5,0,0,fashion,Fendi,App,1,0.072,0,Paid on time,Not Reported
TX00992,C0786,2025-08-03,63,Female,Jeddah,Employed,20063,2362,4,590.5,0,0,Travel,Saudia Airlines,App,6,0.142,202,Missed,Defaulted (Blacklisted)
TX00993,C0416,2024-11-12,51,Female,Medina,Employed,14044,1340,4,335,0,0,Electronics,General Store,App,5,0.152,178,Late,Delayed (Reported)
TX00994,C0723,2025-11-09,51,Male,Mecca,Self-employed,18446,4547,3,1136.75,1,227.75,beauty,Faces,App,2,0.086,0,Paid on time,Not Reported
TX00995,C0037,2025-11-20,47,Female,Abha,Employed,15646,4020,4,1005,1,187.5,Electronics,General Store,App,4,0.151,0,Paid on time,Not Reported
TX00996,C0370,2024-04-26,61,Female,Jeddah,Employed,23422,3586,4,896.5,0,0,Electronics,General Store,Web,2,0.057,0,Paid on time,Not Reported
TX00997,C0272,2024-04-08,22,Female,Jazan,Employed,12362,333,3,83.25,0,0,Dining,Albaik,App,1,0.007,0,Paid on time,Not Reported
TX00998,C0686,2025-08-01,46,Female,Medina,Employed,24467,3666,4,916.5,0,0,Furniture,Home Centre,App,4,0.093,0,Paid on time,Not Reported
TX00999,C0036,2025-11-22,49,Male,Dhahran,Employed,19419,954,4,238.5,1,510,Electronics,General Store,App,4,0.082,0,Paid on time,Not Reported
TX01000,C0567,2025-07-03,38,Female,Abha,Self-employed,19439,4013,4,1003.25,0,0,Electronics,General Store,App,5,0.144,50,Late,Delayed (Reported)
TX01001,C0637,2024-08-16,32,Male,Jazan,Employed,13472,4669,4,1167.25,0,0,Fashion,Centerpoint,App,4,0.187,0,Paid on time,Not Reported
TX01002,C0626,2025-07-25,58,Female,Tabuk,Unemployed,1320,236,4,59,0,0,Groceries,Carrefour,App,6,1.749,147,Late,Delayed (Reported)
TX01003,C0495,2024-08-28,32,Female,Buraidah,Self-employed,7298,993,4,248.25,0,0,Electronics,General Store,App,3,0.157,0,Paid on time,Not Reported
TX01004,C0395,2024-03-26,36,Male,Buraidah,Employed,10439,640,4,160,0,0,Furniture,Midas,In-Store,5,0.188,40,Missed,Delayed (Reported)
TX01005,C0495,2025-11-22,32,Female,Buraidah,Self-employed,13407,1402,4,350.5,1,443.5,Electronics,General Store,Web,6,0.194,79,Late,Delayed (Reported)
TX01006,C0574,2024-08-23,29,Male,Jeddah,Employed,13624,317,3,79.25,0,0,Groceries,Danube,Web,2,0.039,0,Paid on time,Not Reported
TX01007,C0026,2024-07-07,44,Male,Riyadh,Self-employed,13095,2100,4,525,0,0,Fashion,Namshi,Web,4,0.143,0,Paid on time,Not Reported
TX01008,C0372,2025-11-08,64,Female,Mecca,Employed,23411,1547,4,386.75,1,82,Electronics,General Store,App,4,0.074,0,Paid on time,Not Reported
TX01009,C0403,2024-11-12,44,Female,Al Khobar,Employed,13486,3153,4,788.25,0,0,electronics,General Store,App,2,0.092,0,Paid on time,Not Reported
TX01010,C0198,2025-11-10,42,Female,Riyadh,Employed,19574,3420,4,855,1,603.75,Electronics,General Store,App,3,0.09,0,Paid on time,Not Reported
TX01011,C0060,2025-11-27,65,Female,Dammam,Unemployed,1770,272,3,68,1,97.75,Electronics,General Store,App,2,0.293,0,Paid on time,Not Reported
TX01012,C0207,2025-08-26,21,Male,RIYADH,Student,8064,288,4,72,0,0,Groceries,Panda,Web,4,0.176,0,Paid on time,Not Reported
TX01013,C0007,2024-10-05,50,Female,Al Khobar,Employed,21983,3441,4,860.25,0,0,Electronics,General Store,Web,2,0.06,0,Paid on time,Not Reported
TX01014,C0705,2025-11-12,59,Male,Dhahran,Employed,13390,3580,4,895,1,342.75,electronics,General Store,App,7,0.268,55,Late,Delayed (Reported)
TX01015,C0068,2024-11-19,63,Female,Riyadh_City,Employed,20916,4926,4,1231.5,0,0,Electronics,General Store,Web,5,0.145,177,Late,Delayed (Reported)
TX01016,C0250,2025-02-14,37,Male,Tabuk,Employed,8274,1790,4,447.5,0,0,Electronics,General Store,App,3,0.163,0,Paid on time,Not Reported
TX01017,C0673,2024-08-28,52,Male,Yanbu,Employed,20313,2464,4,616,0,0,Furniture,Home Centre,App,5,0.119,0,Paid on time,Not Reported
TX01018,C0112,2025-04-04,58,Male,Tabuk,Employed,19418,2771,4,692.75,0,0,Travel,flynas,App,5,0.128,57,Late,Delayed (Reported)
TX01019,C0487,2025-01-27,34,Female,Dhahran,Self-employed,15973,2915,3,728.75,0,0,Groceries,Carrefour,In-Store,3,0.102,0,Paid on time,Not Reported
TX01020,C0633,2024-04-18,63,Female,Jeddah,Employed,23169,3925,4,981.25,0,0,Fashion,Herm�s,Web,4,0.101,0,Paid on time,Not Reported
TX01021,C0178,2025-11-22,29,Female,Dammam,Employed,6553,523,4,130.75,1,391.75,Fashion,Chanel,In-Store,7,0.432,198,Late,Defaulted (Blacklisted)
TX01022,C0119,2024-11-05,64,Female,Tabuk,Employed,22197,1345,4,336.25,0,0,Furniture,Abyat,App,1,0.015,0,Paid on time,Not Reported
TX01023,C0245,2025-08-13,44,Female,Riyadh,Self-employed,5386,556,4,139,0,0,Electronics,General Store,Web,3,0.193,0,Paid on time,Not Reported
TX01024,C0597,2025-08-22,48,Male,Medina,Employed,18105,2913,4,728.25,0,0,Electronics,General Store,App,3,0.09,0,Paid on time,Not Reported
TX01025,C0102,2025-08-07,64,Female,Jeddah,Employed,19178,771,4,192.75,0,0,Electronics,General Store,App,6,0.127,150,Missed,Delayed (Reported)
TX01026,C0729,2025-11-03,28,Female,Najran,Employed,6618,1648,4,412,1,447.5,Electronics,General Store,App,2,0.13,0,Paid on time,Not Reported
TX01027,C0709,2025-04-16,20,Male,Jazan,Employed,14420,3767,4,941.75,0,0,Fashion,H&M,App,7,0.253,105,Missed,Delayed (Reported)
TX01028,C0370,2025-07-05,61,Female,Jeddah,Employed,13963,2023,4,505.75,0,0,electronics,General Store,Web,3,0.101,0,Paid on time,Not Reported
TX01029,C0572,2025-04-10,52,Female,RIYADH,Employed,14756,4713,4,1178.25,0,0,Electronics,General Store,App,4,0.171,0,Paid on time,Not Reported
TX01030,C0154,2025-06-10,25,Female,Abha,Unemployed,2368,372,4,93,0,0,Electronics,General Store,Web,2,0.229,0,Paid on time,Not Reported
TX01031,C0493,2025-08-07,32,Female,Buraidah,Self-employed,7147,319,3,79.75,0,0,Fashion,Zara,App,4,0.2,0,Paid on time,Not Reported
TX01032,C0769,2024-10-09,63,Female,Jeddah,Employed,18706,4877,3,1219.25,0,0,Beauty,Nice One,App,4,0.137,0,Paid on time,Not Reported
TX01033,C0315,2024-11-28,43,Male,Jeddah,Employed,8010,1879,4,469.75,0,0,Electronics,General Store,App,4,0.227,0,Paid on time,Not Reported
TX01034,C0424,2025-11-17,38,Male,Medina,Self-employed,8593,738,4,184.5,1,237.5,Electronics,General Store,In-Store,7,0.336,157,Missed,Delayed (Reported)
TX01035,C0696,2024-03-21,52,Female,Riyadh,Unemployed,1986,614,4,153.5,0,0,Fashion,Chanel,App,4,0.757,99,Missed,Delayed (Reported)
TX01036,C0486,2025-12-14,64,Male,Abha,Self-employed,15798,2907,3,726.75,2,1298,electronics,General Store,App,5,0.16,94,Missed,Delayed (Reported)
TX01037,C0249,2025-11-18,26,Female,Hail,Employed,10685,1572,4,393,1,209,Electronics,General Store,App,6,0.247,175,Missed,Delayed (Reported)
TX01038,C0380,2025-11-28,60,Female,Najran,Unemployed,2481,602,3,150.5,1,175,Electronics,General Store,App,3,0.423,0,Paid on time,Not Reported
TX01039,C0646,2025-11-14,39,Male,Riyadh_City,Employed,13761,3766,4,941.5,1,535.25,Electronics,General Store,Web,5,0.199,0,Paid on time,Not Reported
TX01040,C0582,2025-01-10,34,Female,Medina,Employed,8213,2634,4,658.5,0,0,Electronics,General Store,App,5,0.299,184,Missed,Defaulted (Blacklisted)
